Passenger Count;Trip Distance (in miles);Fare Amount;Surcharge;Tip Amount;Total Amount;Generous ? 
2;0,96;6;0,5;0;7,3;No
1;2,08;8;0,5;1,7;11;Yes
1;1,23;7;0,5;1,5;9,8;Yes
1;2,19;9,5;0,5;2;12,8;Yes
3;2,32;10,5;0,5;0;11,8;No
1;3,74;13,5;0,5;2,8;17,6;Yes
1;1,24;11;0,5;2,3;14,6;Yes
2;6,8;23;0,5;4,85;29,15;Yes
1;2,9;17;0,5;5,45;23,75;Yes
2;3,09;18,5;0,5;3;22,8;Yes
1;0,78;4,5;0,5;0;5,8;No
1;4,9;18;0,5;5,75;25,05;Yes
1;2,5;14,5;0,5;0;15,8;No
1;2,56;24,5;0,5;0;25,8;No
2;0,7;4,5;0,5;0;5,8;No
1;1;5;0,5;1,13;7,43;Yes
1;5,2;16,5;0,5;2,2;20;Yes
3;0,6;5;0,5;0;6,3;No
1;5,51;18,5;0,5;3,8;23,6;Yes
2;2,3;12,5;0,5;0;13,8;No
3;3,9;16;0,5;0;17,3;No
1;2,46;15;0,5;3,1;19,4;Yes
1;0,55;4;0,5;2;7,3;Yes
3;1,45;6,5;0,5;0;7,8;No
6;1,22;7,5;0,5;1,6;10,4;Yes
1;1,52;8;0,5;1,7;11;Yes
1;7,2;23;0,5;7,25;31,55;Yes
4;2,92;17,5;0,5;0;18,8;No
4;0,7;5,5;0,5;0;6,8;No
1;1,14;6,5;0,5;0;7,8;No
1;1,3;7;0,5;1,65;9,95;Yes
2;4,9;17;0,5;4,55;22,85;Yes
1;5,59;20,5;0,5;0;21,8;No
1;1,89;8,5;0,5;0;9,8;No
1;2,09;8,5;0,5;1,8;11,6;Yes
1;0,5;9;0,5;2,05;12,35;Yes
1;7,7;24,5;0,5;0;25,8;No
5;2,66;10,5;0,5;0;11,8;No
1;0,8;7;0,5;0;8,3;No
1;3,59;13;0,5;4,05;18,35;Yes
1;6,7;21;0,5;0;22,3;No
1;2,7;14;0,5;2,9;18,2;Yes
1;7,1;24;0,5;0;25,3;No
1;3,3;18,7;0,5;4;24;Yes
1;0,8;6,5;0,5;0;7,8;No
3;2,13;10;0,5;2,1;13,4;Yes
1;3,67;14;0,5;7;22,3;Yes
2;6,5;22,5;0,5;0;23,8;No
1;14,16;41;0,5;8,3;50,6;Yes
5;6,11;25;0,5;0;26,3;No
6;0,55;4;0,5;1;6,3;Yes
1;1,5;7;0,5;2,25;10,55;Yes
1;3,39;12,5;0,5;0;13,8;No
1;4;14;0,5;3,05;18,35;Yes
1;5,66;18,5;0,5;4,75;24,55;Yes
2;2;12;0,5;2,5;15,8;Yes
1;2,7;13;0,5;2,85;17,15;Yes
2;6,1;21;0,5;5,55;27,85;Yes
1;0,4;3,5;0,5;1;5,8;Yes
2;0,5;4;0,5;0;5,3;No
1;1,1;5,5;0,5;0;6,8;No
1;0,99;5,5;0,5;1;7,8;Yes
1;4,66;15,5;0,5;4,27;26,4;Yes
1;4,7;15,5;0,5;0;16,8;No
1;4,8;19,7;0,5;4;25;Yes
1;2,7;17,5;0,5;0;18,8;No
1;0;2,5;0,5;0;3,8;No
2;0;17;0,5;0;18,3;No
1;0,4;3,5;0,5;0;4,8;No
1;0,7;4,5;0,5;1,15;6,95;Yes
1;1,19;5,5;0,5;0;6,8;No
6;1,53;7;0,5;0;8,3;No
1;1,69;8,5;0,5;0;9,8;No
2;2,9;10,5;0,5;0;11,8;No
1;2,2;10;0,5;2,8;14,1;Yes
6;3,26;14;0,5;0;15,3;No
1;1,5;13;0,5;0;14,3;No
4;0,2;3,5;0,5;0;4,8;No
3;0,7;4,5;0,5;0;5,8;No
1;1,8;8,5;0,5;0;9,8;No
3;4,5;16;0,5;0;17,3;No
1;8,2;25;0,5;5,25;31,55;Yes
1;8,07;25;0,5;0;26,3;No
3;4,8;27,2;0,5;5,7;34,2;Yes
2;0,9;5,5;0,5;1,35;8,15;Yes
2;2,75;11;0,5;2,3;14,6;Yes
1;4;15;0,5;2;18,3;Yes
1;3,05;18,5;0,5;0;19,8;No
1;1;5,5;0,5;0;6,8;No
2;1,25;6;0,5;0;7,3;No
1;0,8;5,2;0,5;1,62;8,12;Yes
1;1,54;13,5;0,5;0;14,8;No
2;1,2;7,5;0,5;0;8,8;No
2;2;11;0,5;2,45;14,75;Yes
1;2;11;0,5;0;12,3;No
6;1,25;7;0,5;0;8,3;No
1;0,9;5,5;0,5;1,35;8,15;Yes
1;1,1;6;0,5;1,45;8,75;Yes
2;1,3;7,5;0,5;0;8,8;No
2;4,8;20;0,5;2,25;23,55;Yes
2;1,1;5,7;0,5;1,75;8,75;Yes
1;1,6;9;0,5;2,38;12,68;Yes
1;3,47;13;0,5;2;16,3;Yes
2;3,7;14,5;0,5;3,15;18,95;Yes
1;18,9;52;0;0;58,13;No
1;9,6;30;0,5;0;31,3;No
5;0,25;3;0,5;0;4,3;No
1;1,13;5,5;0,5;0;6,8;No
1;0,8;5,5;0,5;0;6,8;No
1;4,5;15;0,5;0;16,3;No
2;2,5;13;0,5;0;14,3;No
1;5,9;20,7;0,5;5,5;27,5;Yes
1;2,04;20;0,5;0;21,3;No
1;0,38;3,5;0,5;0,8;5,6;Yes
1;0,52;4;0,5;0,9;6,2;Yes
5;1,54;6,5;0,5;1,4;9,2;Yes
1;1,87;8,5;0,5;0;9,8;No
1;2,56;10;0,5;2,1;13,4;Yes
2;2,13;10;0,5;0;11,3;No
4;2,65;13;0,5;0;14,3;No
1;3,8;15;0,5;0;16,3;No
2;8,2;29;0,5;0;30,3;No
1;0,9;5;0,5;0;6,3;No
2;1,1;6,5;0,5;1,55;9,35;Yes
3;2,62;10,5;0,5;0;11,8;No
1;1,35;9,5;0,5;0;10,8;No
1;1,86;11,5;0,5;1,92;14,72;Yes
1;12,44;39,5;0,5;0;40,8;No
1;0,5;5;0,5;0;6,3;No
1;0,8;5,2;0,5;1,3;7,8;Yes
5;0,68;5;0,5;0,9;7,2;Yes
1;1,8;9;0,5;0;10,3;No
1;2,2;9,5;0,5;2,15;12,95;Yes
1;5,01;16,5;0,5;3,4;21,2;Yes
1;2,35;11,5;0,5;2,4;15,2;Yes
1;3,54;14;0,5;0;15,3;No
1;0,9;12;0,5;0;13,3;No
6;2,75;14;0,5;2,9;18,2;Yes
1;3,98;18;0,5;3,7;23;Yes
2;4,8;19;0,5;0;20,3;No
1;4,12;14;0,5;0;15,3;No
2;3,09;13;0,5;0;14,3;No
3;5,41;19;0,5;0;20,3;No
1;8,6;27,5;0,5;5,75;34,55;Yes
3;4,5;19;0,5;5,85;26,15;Yes
5;0,17;3;0,5;0,7;5;Yes
1;2,7;10,2;0,5;2,3;13,8;Yes
1;3,77;14;0,5;0;15,3;No
1;3,78;17;0,5;3,5;21,8;Yes
1;17,49;47;0,5;9,5;57,8;Yes
1;0,6;4,5;0,5;0;5,8;No
1;1,2;6;0,5;0;7,3;No
1;3,37;14;0,5;0;15,3;No
1;2,31;13;0,5;0;14,3;No
3;4;19;0,5;0;20,3;No
1;8,93;29,5;0,5;0;30,8;No
1;0,5;4;0,5;1;6,3;Yes
1;0,6;4,5;0,5;1,45;7,25;Yes
1;5,2;16;0,5;0;17,3;No
1;3,4;11,7;0,5;3,9;16,9;Yes
2;1,56;9,5;0,5;2;12,8;Yes
5;2,2;12;0,5;0;13,3;No
1;5,1;24,5;0,5;0;25,8;No
2;0,8;5;0,5;0;6,3;No
5;1,01;6;0,5;0;7,3;No
5;0,76;5,5;0,5;0;6,8;No
1;1,8;7,5;0,5;0;8,8;No
1;0,8;6;0,5;0;7,3;No
1;1,9;8;0,5;0;9,3;No
1;2,3;13;0,5;4,25;18,55;Yes
1;8,45;26,5;0,5;0;27,8;No
2;1,16;5;0,5;1;7,3;Yes
1;0,2;3,5;0,5;0;4,8;No
1;1,1;6;0,5;0;7,3;No
6;0,79;5,5;0,5;0;6,8;No
2;1,3;7,5;0,5;1,75;10,55;Yes
1;2,62;11;0,5;2;14,3;Yes
1;2,8;13,7;0,5;3,75;18,75;Yes
2;0,8;4,5;0,5;1,15;6,95;Yes
1;0,8;5;0,5;0;6,3;No
1;3,1;15;0,5;0;16,3;No
1;14,1;39,5;0,5;12,15;52,65;Yes
1;4,7;18,7;0,5;4;24;Yes
5;5,51;21;0,5;0;22,3;No
3;0,4;4;0,5;0;5,3;No
1;0,4;3,5;0,5;0;4,8;No
1;0,75;5;0,5;0;6,3;No
2;1,8;8,2;0,5;1,9;11,4;Yes
1;2,11;8,5;0,5;0;9,8;No
1;1,33;8,5;0,5;0;9,8;No
1;2,5;12;0,5;0;13,3;No
1;4,1;18,5;0,5;2,5;22,3;Yes
1;4,88;27;0,5;0;28,3;No
1;0,9;5;0,5;1;7,3;Yes
2;0,8;5,5;0,5;0;6,8;No
2;0,9;7;0,5;0;8,3;No
2;2,2;9;0,5;0;10,3;No
4;3,2;12,2;0,5;2,7;16,2;Yes
6;14,41;39,5;0,5;0;46,13;No
1;1,46;7;0,5;2,25;10,55;Yes
1;2,6;10,7;0,5;1;13;Yes
1;0,33;8;0,5;0;9,3;No
1;1,16;12,5;0,5;0;13,8;No
1;10,99;38;0,5;0;39,3;No
3;0,8;5,5;0,5;0;6,5;No
1;1,65;8;0,5;0;9,3;No
1;1,87;9,5;0,5;0;10,8;No
1;2,2;10;0,5;1,5;12,8;Yes
2;1,5;9;0,5;0;10,3;No
1;17,29;52;0;11,47;69,6;Yes
5;6,05;24;0,5;0;25,3;No
1;0;3;0,5;0;4,3;No
1;0,5;3,7;0,5;1,25;6,25;Yes
2;0,8;4,5;0,5;1,15;6,95;Yes
1;0,6;4,2;0,5;1,5;7;Yes
1;1,4;7;0,5;0;8,3;No
1;0,7;6;0,5;0;7,3;No
1;1,4;7,7;0,5;2;11;Yes
1;3,2;12;0,5;0;13,3;No
1;5,8;21;0,5;4,45;26,75;Yes
1;2;14,2;0,5;3,1;18,6;Yes
3;0,47;4;0,5;0;5,3;No
1;1,11;7,5;0,5;1,2;10;Yes
1;0,4;4;0,5;0;5,3;No
2;1,2;6,5;0,5;1,55;9,35;Yes
2;1,07;6,5;0,5;1,75;9,55;Yes
1;1,7;8;0,5;1,85;11,15;Yes
1;3,09;12;0,5;2,5;15,8;Yes
1;1,44;9;0,5;1,9;12,2;Yes
2;5;16,5;0,5;2,2;20;Yes
1;5;21;0,5;0;22,3;No
1;1,41;8;0,5;1;10,3;Yes
1;2,1;9,5;0,5;0;10,8;No
2;1,8;9,2;0,5;2,1;12,6;Yes
1;1,59;9,5;0,5;2;12,8;Yes
1;6,8;21;0,5;0;27,63;No
2;5;17,5;0,5;0;18,8;No
1;2,19;12,5;0,5;0;13,8;No
1;6,2;20,2;0,5;2;23,5;Yes
1;0,2;3;0,5;0;4,3;No
5;0,66;6;0,5;0;7,3;No
1;2,4;9;0,5;0;10,3;No
2;1,5;8,5;0,5;2,45;12,25;Yes
2;1,4;9;0,5;0;10,3;No
1;5,3;17;0,5;0;18,3;No
2;9,3;27;0,5;6,7;40,33;Yes
6;2,72;13;0,5;2,3;16,6;Yes
1;3,5;17;0,5;0;18,3;No
1;4,47;18;0,5;0;19,3;No
4;6,1;21,5;0,5;6,8;29,6;Yes
2;11,4;37,5;0,5;0;38,8;No
1;0,4;2,5;0,5;0;3,8;No
1;2,09;11;0,5;2,3;14,6;Yes
1;3,5;14;0,5;0;15,3;No
1;1,03;14;0,5;0;15,3;No
1;0,99;5;0,5;1,65;7,95;Yes
1;1,44;6,5;0,5;0;7,8;No
1;1,15;6;0,5;0;7,3;No
1;2,8;11,5;0,5;2,4;15,2;Yes
1;7,6;22,5;0,5;5,8;34,93;Yes
1;0;2,5;0,5;0;3,8;No
1;1,6;7,7;0,5;2,25;11,25;Yes
2;1,7;8,5;0,5;0;9,8;No
1;1,41;9,5;0,5;1;11,8;Yes
1;12,9;46,2;0,5;0;47,5;No
1;0;3;0,5;0;4;No
2;0,9;5,5;0,5;0;6,8;No
2;0,7;5,5;0,5;1,7;8,5;Yes
1;2,3;10;0,5;0;11,3;No
1;2,52;12;0,5;0;13,3;No
3;2,2;18;0,5;0;19,3;No
6;1,74;7,5;0,5;1,6;10,4;Yes
2;3,5;12;0,5;0;13,3;No
1;4,88;16,5;0,5;5,1;22,9;Yes
1;1,1;5,7;0,5;1;8;Yes
1;1,28;6,5;0,5;0;7,8;No
5;2,75;11;0,5;3,45;15,75;Yes
1;3,4;13,5;0,5;2,95;17,75;Yes
3;4,15;16,5;0,5;0;17,8;No
2;0,6;6;0,5;1,45;8,75;Yes
2;1,91;8;0,5;0;9,3;No
1;1,82;8;0,5;0;9,3;No
1;2,84;11,5;0,5;2,4;15,2;Yes
1;3,31;14;0,5;2;17,3;Yes
1;3;14;0,5;3,05;18,35;Yes
1;13,03;36;0,5;10,95;48,25;Yes
1;0;3,2;0,5;0;4,5;No
1;0,35;4;0,5;0;5,3;No
1;0,4;4,7;0,5;1,2;7,2;Yes
1;4;13;0,5;1;15,3;Yes
1;1,4;9;0,5;0;10,3;No
2;6,9;20,5;0,5;0;21,8;No
1;1,84;10;0,5;0;11,3;No
1;0,9;10;0,5;0;11,3;No
4;7,66;23,5;0,5;3;27,8;Yes
1;12,65;38,5;0,5;0;39,8;No
2;0,7;5;0,5;0;6,3;No
1;2,1;8;0,5;0;9,3;No
1;2,5;10,5;0,5;3;14,8;Yes
3;2,2;10;0,5;0;11,3;No
1;5,08;19;0,5;5,85;26,15;Yes
1;14,61;44,5;0,5;0;45,8;No
1;0,7;5;0,5;0;6,3;No
1;2,29;9;0,5;1,9;12,2;Yes
6;1,61;8,5;0,5;1,8;11,6;Yes
2;1,9;10,5;0,5;0;11,8;No
1;5,4;21,5;0,5;0;28,13;No
2;22,7;109;0;10;131,55;Yes
1;6,9;35;0,5;0;36,3;No
2;0,4;3,2;0,5;1;5,5;Yes
1;1,24;7;0,5;0;8,3;No
2;1,1;6,5;0,5;1,5;9;Yes
1;1,71;9;0,5;2,85;13,15;Yes
2;2,3;9,7;0,5;1,5;12,5;Yes
4;3,59;13;0,5;0;14,3;No
3;2,2;14;0,5;0;15,3;No
1;17,76;52;0;14,33;72,16;Yes
1;0,9;5;0,5;0;6,3;No
2;1,98;9;0,5;2;12,3;Yes
3;2,54;11;0,5;2,88;15,18;Yes
1;3,64;14;0,5;0;15,3;No
3;0,35;3;0,5;0;4,3;No
1;0,62;4;0,5;0;5,3;No
2;1,18;7;0,5;0;8,3;No
1;1,85;8;0,5;2,12;11,42;Yes
4;1,4;9;0,5;0;10,3;No
2;2,04;10,5;0,5;0;11,8;No
1;1,84;10,5;0,5;2,2;14;Yes
1;8,3;23,5;0,5;0;24,8;No
2;1,9;10,5;0,5;0;11,8;No
5;7,31;22;0,5;4;27,3;Yes
2;7,99;52;0;0;62,55;No
4;0,4;3,5;0,5;0,95;5,75;Yes
1;1,24;6;0,5;1,95;9,25;Yes
1;2,11;10;0,5;1;12,3;Yes
1;5,11;15,5;0,5;4,8;21,6;Yes
1;11,5;32;0,5;0;33,3;No
1;6,85;24;0,5;4,9;30,2;Yes
1;2,07;17;0,5;0;18,3;No
1;2,1;8;0,5;0;9,3;No
2;1;7,5;0,5;0;8,8;No
5;8,25;23,5;0,5;0;30,13;No
1;3,3;14;0,5;0;15,3;No
1;0,15;3;0,5;0;4,3;No
2;1,3;6,5;0,5;2;9,8;Yes
2;0,8;6,5;0,5;0;7,8;No
2;1,3;7,5;0,5;0;8,8;No
2;1,9;9;0,5;2,05;12,35;Yes
1;1,8;9,5;0,5;0;10,8;No
1;2,42;11;0,5;2,3;14,6;Yes
1;3,2;12;0,5;0;13,3;No
1;1,9;12,5;0,5;0;13,8;No
1;4,73;16;0,5;0;17,3;No
1;2,59;11;0,5;2,88;15,18;Yes
1;4,8;16;0,5;2,7;20;Yes
4;2,8;12,5;0,5;0;13,8;No
2;7;22,5;0,5;8,5;37,63;Yes
1;3,23;15;0,5;1;17,3;Yes
1;10,7;36,5;0,5;0;37,8;No
2;1,83;7;0,5;2,25;10,55;Yes
2;1,53;7;0,5;0;8,3;No
1;0,8;8,5;0,5;0;9,8;No
2;1,3;8,7;0,5;1,7;11,7;Yes
2;5,72;21;0,5;5,38;27,68;Yes
2;0,88;5,5;0,5;0;6,8;No
1;1,96;9,5;0,5;0;10,8;No
1;8;24;0,5;0;30,63;No
1;3,5;14,5;0,5;3,15;18,95;Yes
1;4,94;19;0,5;0;20,3;No
2;0,67;4,5;0,5;0;5,8;No
1;1,1;5,5;0,5;1,5;8,3;Yes
1;2,13;9,5;0,5;2;12,8;Yes
1;1,63;9;0,5;0;10,3;No
1;3;12,2;0,5;2,7;16,2;Yes
1;3,19;14,5;0,5;0;15,8;No
1;5,99;22;0,5;5,62;28,92;Yes
3;1;6;0,5;1,45;8,75;Yes
1;0,8;6;0,5;0;7,3;No
2;1,1;7,2;0,5;2;10,5;Yes
1;0,48;3,5;0,5;0;4,8;No
1;0,33;3,5;0,5;0;4,8;No
1;1,5;6,7;0,5;1;9;Yes
2;1,4;7,5;0,5;0;8,8;No
1;2,2;9;0,5;0;10,3;No
1;2;9,5;0,5;1;11,8;Yes
1;2,4;11;0,5;0;12,3;No
1;1,07;11,5;0,5;0;12,8;No
1;4,59;17,5;0,5;3,6;22,4;Yes
5;7,6;25;0,5;2;28,3;Yes
1;4,72;19;0,5;5,85;26,15;Yes
1;0,06;4;0,5;0;5,3;No
1;2;8;0,5;0;9,3;No
2;1,3;8,5;0,5;0;9,8;No
2;1,66;17;0,5;0;18,3;No
4;7;24;0,5;0;25,3;No
2;0,54;4;0,5;0;5,3;No
1;1,25;7;0,5;0;8,3;No
1;0,7;6,5;0,5;0;7,8;No
1;1,84;8;0,5;0;9,3;No
2;3,65;12,5;0,5;3,25;17,05;Yes
2;2,5;15;0,5;1;17,3;Yes
2;5;18;0,5;3,85;23,15;Yes
1;7,19;25;0,5;5,1;31,4;Yes
2;4,09;18,5;0,5;0;19,8;No
2;5,39;21;0,5;5,38;27,68;Yes
1;0,9;5;0,5;1,25;7,55;Yes
1;2,18;9;0,5;1,9;12,2;Yes
2;1,33;8;0,5;2,55;11,85;Yes
1;3,4;12;0,5;2,65;15,95;Yes
1;1,85;9,5;0,5;0;10,8;No
1;2,5;10,2;0,5;3,45;14,95;Yes
1;2,34;13,5;0,5;0;14,8;No
1;6,16;20;0,5;0;21,3;No
1;3,11;14,5;0,5;0;15,8;No
2;15,48;50,5;0,5;0;51,8;No
6;2,71;15;0,5;0;16,3;No
1;4,01;17;0,5;8;26,3;Yes
1;0,7;5,5;0,5;0;6,8;No
4;4,7;16,2;0,5;3,5;21;Yes
3;0,26;4,5;0,5;1;6,8;Yes
3;1,1;6,5;0,5;0;7,8;No
1;1,14;8;0,5;0;9,3;No
4;6,8;21,5;0,5;0;22,8;No
4;8,7;27;0,5;0;33,63;No
2;2,77;16;0,5;0;17,3;No
1;5,4;20,2;0,5;4,3;25,8;Yes
1;5,96;23;0,5;0;24,3;No
3;0,7;7;0,5;0;8,3;No
3;3,47;18;0,5;0;19,3;No
4;0,3;3,2;0,5;1;5,5;Yes
1;0,91;5,5;0,5;1,5;8,3;Yes
2;0,9;5,2;0,5;1,3;7,8;Yes
1;0,7;5,5;0,5;1;7,8;Yes
1;1,22;6,5;0,5;1;8,8;Yes
1;1,5;10,5;0,5;0;11,8;No
1;3,3;13,2;0,5;3,62;18,12;Yes
6;6;20,5;0,5;0;21,8;No
1;9,94;29;0,5;5,9;36,2;Yes
1;4,4;17;0,5;0;18,3;No
1;7,2;26,5;0,5;0;27,8;No
1;5,31;25;0,5;0;26,3;No
2;0,56;4,5;0,5;1;6,8;Yes
1;0,78;5,5;0,5;0;6,8;No
1;1,32;6,5;0,5;0;7,8;No
2;0,8;6;0,5;0;7,3;No
1;2;9,5;0,5;0;10,8;No
3;3,3;12,5;0,5;2,75;16,55;Yes
1;6,31;21;0,5;5,38;27,68;Yes
1;4,66;19,5;0,5;4;24,8;Yes
1;0,94;5;0,5;0;6,3;No
1;0,76;5;0,5;1,1;7,4;Yes
1;1,35;6,5;0,5;1,4;9,2;Yes
2;4,4;16;0,5;2,7;20;Yes
1;2,5;13;0,5;1;15,3;Yes
1;4;17;0,5;3,65;21,95;Yes
2;5,21;19;0,5;3,9;24,2;Yes
2;17;46,5;0,5;10,47;63,6;Yes
1;10,54;31,5;0,5;8;40,8;Yes
1;14,56;43;0,5;0;44,3;No
1;0,63;4,5;0,5;1;6,8;Yes
2;2,7;10;0,5;0;11,3;No
2;1,3;7,5;0,5;0;8,8;No
1;1,65;8;0,5;1,7;11;Yes
3;1;7,5;0,5;0;8,8;No
1;2,37;10;0,5;2,1;13,4;Yes
1;2,8;13;0,5;0;14,3;No
1;4,2;15;0,5;0;16,3;No
1;6;19,5;0,5;0;20,8;No
1;3,34;13,5;0,5;0;14,8;No
2;10,42;32;0,5;6,5;39,8;Yes
2;1,6;7,5;0,5;2,6;11,4;Yes
1;1,72;7,5;0,5;2;10,8;Yes
1;2,04;9;0,5;2;12,3;Yes
1;2,7;10,2;0,5;2,3;13,8;Yes
1;1,71;10;0,5;0;11,3;No
1;4,4;16;0,5;3,3;20,6;Yes
6;6,59;22,5;0,5;5,75;29,55;Yes
4;0,68;4;0,5;1,12;6,42;Yes
5;0,64;4,5;0,5;0;5,8;No
1;1,3;6,5;0,5;0;7,8;No
1;1,7;8,5;0,5;1,95;11,75;Yes
2;2,4;9;0,5;0;10,3;No
1;1,4;8,5;0,5;0;9,8;No
1;3,6;17;0,5;5,45;23,75;Yes
1;0;2,5;0,5;0;3,8;No
1;2,76;12,5;0,5;0;13,8;No
1;8,14;23,5;0,5;0;24,8;No
5;3,52;13,5;0,5;1;15,8;Yes
1;10,1;28,5;0,5;0;29,8;No
1;4,67;16,5;0,5;0;17,8;No
2;7,2;24;0,5;5,05;30,35;Yes
5;0,82;5;0,5;1,38;7,68;Yes
6;1,14;7;0,5;1,5;9,8;Yes
1;2,5;10;0,5;2,8;14,1;Yes
1;2,76;11,5;0,5;3,6;16,4;Yes
5;3,48;15;0,5;0;16,3;No
1;5,3;19,5;0,5;0;20,8;No
1;4,25;19,5;0,5;4;24,8;Yes
1;11,2;34,7;0,5;7,2;43,2;Yes
1;0,43;4;0,5;0;5,3;No
1;0,45;5;0,5;0;6,3;No
1;0,9;5,5;0,5;0;6,8;No
3;1,79;7,5;0,5;0;8,8;No
1;1,17;7;0,5;1,88;10,18;Yes
1;1,55;8,5;0,5;1,8;11,6;Yes
1;0,7;4,5;0,5;1,15;6,95;Yes
1;1,62;7;0,5;1,5;9,8;Yes
1;6,3;20,5;0,5;7,9;35,03;Yes
3;1,8;11,5;0,5;0;12,8;No
5;4,99;21,5;0,5;0;22,8;No
3;1,3;7;0,5;0;8,3;No
1;5,1;16,5;0,5;0;17,8;No
2;1,9;11,5;0,5;0;12,8;No
1;2,42;19,5;0,5;5;25,8;Yes
1;0,62;5,5;0,5;1,5;8,3;Yes
2;1,13;6,5;0,5;0;7,8;No
1;2,01;9,5;0,5;2,5;13,3;Yes
1;3,43;12;0,5;2,5;15,8;Yes
4;1,8;10,5;0,5;2,35;14,15;Yes
2;7,6;23;0,5;0;24,3;No
1;3,3;13,5;0,5;0;14,8;No
2;3,1;18;0,5;0;19,3;No
1;3,08;22;0,5;1;24,3;Yes
1;1,17;6;0,5;0;7,3;No
1;2,6;11,7;0,5;2,6;15,6;Yes
2;12,7;35;0,5;0;36,3;No
1;3,4;15,5;0,5;0;16,8;No
1;1,3;7;0,5;1,6;9,9;Yes
2;1,8;8;0,5;0;9,3;No
2;1,1;6,5;0,5;0;7,8;No
2;0,9;7;0,5;1,65;9,95;Yes
5;1,37;8,5;0,5;0;9,8;No
1;2,9;12,5;0,5;2,07;15,87;Yes
2;5,8;19,5;0,5;5,2;26;Yes
3;4,2;17;0,5;4,55;22,85;Yes
1;9,9;30;0,5;6,2;37,2;Yes
2;7,75;27;0,5;5,5;33,8;Yes
1;0,67;4,5;0,5;0;5,8;No
1;1,1;6;0,5;1,45;8,75;Yes
2;3,7;12,5;0,5;0;13,8;No
1;2,9;10,5;0,5;0;11,8;No
5;3,37;16,5;0,5;3,4;21,2;Yes
2;1,82;16;0,5;0;17,3;No
1;0,6;4,5;0,5;0;5,8;No
3;0,63;5;0,5;0;6,3;No
1;3;11;0,5;0;12,3;No
1;5,3;17;0,5;2;20,3;Yes
2;4,27;16;0,5;5;22,3;Yes
3;1,3;17,5;0,5;0;18,8;No
4;3;24;0,5;0;25,3;No
2;1,4;10;0,5;2,25;13,55;Yes
1;2,8;13,5;0,5;0;14,8;No
6;5,22;18,5;0,5;0;19,8;No
3;1,3;17,5;0,5;0;18,8;No
1;0,9;4,5;0,5;0,15;5,95;Yes
1;0,7;4,5;0,5;0;5,8;No
1;1,2;6;0,5;1,62;8,92;Yes
1;1,4;6,5;0,5;0;7,8;No
1;2,15;9;0,5;0;10,3;No
1;2,4;11,5;0,5;0;12,8;No
1;8,8;26;0,5;0;27,3;No
5;3,98;18,5;0,5;0;19,8;No
6;0,24;3;0,5;1;5,3;Yes
4;0,29;3,5;0,5;0;4,8;No
2;1;5,5;0,5;1,7;8,5;Yes
1;1;5,2;0,5;1,3;7,8;Yes
1;3,02;10;0,5;2,1;13,4;Yes
1;2,55;10,5;0,5;0;11,8;No
2;2,5;10;0,5;0;11,3;No
2;7,6;21,5;0,5;5,7;28,5;Yes
1;1,6;9,5;0,5;0,5;11,3;Yes
1;1,55;10;0,5;0;11,3;No
1;2,1;11;0,5;0;12,3;No
1;7,7;23;0,5;0;29,63;No
1;8;25;1;0;26,8;No
1;4,33;20;0,5;0;21,3;No
2;1,51;6,5;0,5;0;7,8;No
4;0,98;5,5;0,5;0;6,8;No
2;1,55;7,5;0,5;2,4;11,2;Yes
2;1,32;7,5;0,5;0;8,8;No
4;1,1;7,5;0,5;0;8,8;No
1;1,88;9;0,5;2,38;12,68;Yes
1;2,5;11,5;0,5;0;12,8;No
3;1,5;10;0,5;1;12,3;Yes
1;3,69;18,5;0,5;3,8;23,6;Yes
1;6,03;23,5;0,5;6;30,8;Yes
1;0;3;0,5;0;4,3;No
1;0,5;3,2;0,5;0;4,5;No
1;0,7;4,5;0,5;0;5,8;No
6;2,51;8,5;0,5;0;9,8;No
1;1,8;8,5;0,5;2,9;12,7;Yes
1;1,6;9;0,5;0;10,3;No
5;2,82;11;0,5;2,88;15,18;Yes
5;2,2;10,5;0,5;0;11,8;No
6;3,33;13;0,5;0;14,3;No
6;3,76;14;0,5;0;15,3;No
1;6,1;22;0,5;5;28,3;Yes
1;0,6;4,5;0,5;0;5,8;No
1;0,9;5,7;0,5;1,4;8,4;Yes
2;2,37;9,5;0,5;1;11,8;Yes
1;4,9;15,5;0,5;0;16,8;No
2;5,39;17,5;0,5;3,6;22,4;Yes
1;1,7;11,5;0,5;3;15,8;Yes
1;1,6;11;0,5;0;12,3;No
1;4,88;18;0,5;0;19,3;No
1;3,9;17,5;0,5;1;19,8;Yes
1;9,8;30,5;0,5;0;31,8;No
1;2,3;23,5;0,5;0;24,8;No
1;1,89;7;0,5;1,5;9,8;Yes
1;0,3;5;0,5;0;6,3;No
1;0,8;5,2;0,5;1,62;8,12;Yes
4;7,3;21,5;0,5;0;22,8;No
1;11,4;31,7;0,5;6,6;39,6;Yes
5;4,32;17;0,5;3;21,3;Yes
6;4,91;22,5;0,5;10;33,8;Yes
1;13,67;45;0,5;0;46,3;No
1;0,99;6;0,5;0;7,3;No
5;1,03;6,5;0,5;1,4;9,2;Yes
2;1,6;7,5;0,5;1,6;10,4;Yes
1;1,71;8,5;0,5;2,25;12,05;Yes
1;4,91;18,5;0,5;2;21,8;Yes
1;7,5;26,5;0,5;5,55;33,35;Yes
2;0,6;4;0,5;0;5,3;No
